,AAPL,AMZN,CAT,CVX,GS,HD,JNJ,JPM,KO,LIN,MSFT,NEE,NVDA,PG,UNH,XOM
2021-02-26,0.15002548010388808,0.20000000089044737,0.1999999983883838,0.0,0.016721266434951226,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000059241202,0.19997452154133005,0.0332787320485875,0.0,0.0
2021-03-31,0.19999999997945,0.2000000000627543,0.20000000010738186,0.0,0.000327987490568545,0.0,0.0,0.0,0.0,0.049672012046722926,0.0,0.20000000004341625,0.15000000026970609,0.0,0.0,0.0
2021-04-30,0.15000000065438926,0.1999999996487623,0.19999999094136645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19351669495866208,0.20000000012988267,0.0,0.0564833136669371,0.0
2021-05-28,0.15000000008849612,0.19999999978528188,0.20000000010309676,0.0,0.12240726904298346,0.0,0.05929561151858191,0.0,0.0,1.4995477973538644e-08,0.0,0.06514093198530217,0.20000000012828692,0.0,0.003156172352492757,0.0
2021-06-30,0.1500000002192614,0.2000000003052573,0.19999942751904276,0.0,0.11032582200444925,0.0,0.0,0.0,0.0,0.0,0.0,0.09082967346612827,0.2000000003102315,0.0,0.048845076175629505,0.0
2021-07-30,0.15000000000465494,0.19999999995636228,0.16931805975769865,0.0,0.007984245629954999,0.0,0.13651567314860447,0.0,0.0,0.0359837126722654,0.0,0.08513617977982374,0.20000000001706625,0.0,0.015062129033569247,0.0
2021-08-31,0.1500000000275118,0.1999999999958726,0.19649939691740148,0.0,0.09780480347395078,0.0,0.10833763022044125,0.0,0.0,0.0,0.0,0.036261566005009085,0.20000000012239644,0.0,0.011096603237416588,0.0
2021-09-30,0.15000000015071255,0.2000000003007734,0.15590682002039144,0.0,0.1190322462484209,0.0,0.02589688587752028,0.0,0.0,0.0,0.0,0.0,0.2000000003625091,0.0,0.14916404703967237,0.0
2021-10-29,0.14999996368570193,0.19999999998390028,0.040561328230691605,0.0,0.185366377759986,0.0,1.7812930847918682e-05,0.0,0.0,0.04535337153391237,3.6337641624186095e-08,0.03034971634007512,0.2000000000965293,0.0,0.1483513931007138,0.0
2021-11-30,0.14999999939812364,0.20000000099099216,0.034961464640769636,0.0,0.11845094579704697,0.14999999377693643,0.0,0.0,0.0,0.04352788846238354,0.0,0.09934383630603268,0.2000000015978693,0.0,0.003715869029845534,0.0
2021-12-31,0.14999999863011193,0.1732406565216226,0.03662479117711158,0.0,0.007945283326827788,0.1767593402928905,0.0,0.0,0.0,0.08462555208632652,0.0,0.07277227515360313,0.20000000043725832,0.04343411700860502,0.054597985365642615,0.0
2022-01-31,0.15000000004229488,0.10260013377235909,0.1970849863114638,0.0,0.0,0.08230291860436954,0.0,0.0,0.0,0.08629666582997603,0.0,0.0,0.20000000013112634,0.04748239323155017,0.13423290207686006,0.0
2022-02-28,0.15000000047221015,0.10957058188303012,0.10424579304736759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000074362134,0.12859290391676167,0.16769229328561075,0.13989842665139843
2022-03-31,0.19129955522074094,0.0,0.07034591029722194,0.1450889356172455,0.012410888758773261,0.0,0.0,0.0,0.0,0.0,0.0,0.02236753696316266,0.15870044478591938,0.12308352411736545,0.1877348037231386,0.08896840051643229
